BACTERIA_NUMBER,BACTERIA,ALGORITHM,RHO,P_VALUE,PARAMS
73,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae,decision tree,0.14445164273789124,0.07293001493603664,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
73,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae,random forest,0.18757704568400296,0.01942894813467471,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
74,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae,linear regression,0.38007863889092863,0.034935420891513316,
74,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae,ridge regression,0.21935483870967745,0.2357667701762345,
74,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae,ard regression,0.2794354838709678,0.12790733268747845,
74,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae,svr,0.2835356966085899,0.0003501333137283521,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
74,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae,decision tree,0.24813973566918485,0.001851041527395847,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
74,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae,random forest,0.4537312624073756,3.044344370820045e-09,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
75,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,linear regression,0.07943548387096776,0.6710004657369519,
75,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,ridge regression,-0.06048387096774194,0.7465308117000464,
75,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,ard regression,0.06008064516129032,0.7481661196966578,
75,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,svr,0.17073834957839112,0.03366252323962557,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
75,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,decision tree,-0.02500773534799421,0.7574189678634772,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
75,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,random forest,0.25380504564274603,0.001439482441723737,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
76,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__,linear regression,0.27684242503832623,0.13163244869946036,
76,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__,ridge regression,0.4129032258064517,0.02096782411705182,
76,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__,ard regression,0.5217741935483872,0.002608678306186537,
76,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__,svr,0.30870859992581,9.299600443527222e-05,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
76,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__,decision tree,0.11140914616739828,0.16755413821537152,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
76,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__,random forest,0.3310395066206062,2.5844455071862712e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
77,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae,linear regression,-0.024596774193548387,0.8955056662587755,
77,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae,ridge regression,0.14919354838709678,0.4231103795680946,
77,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae,ard regression,0.23104838709677425,0.2110941412556193,
77,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae,svr,0.15141194902836905,0.0600178603484671,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
77,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae,decision tree,-0.05340578730391416,0.5092629140091155,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
77,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae,random forest,0.2758126717730272,0.0005133867730033522,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
78,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae,linear regression,0.11854838709677422,0.5253167283736072,
78,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae,ridge regression,0.14838709677419354,0.4256497022345397,
78,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae,ard regression,0.1653225806451613,0.3741165296942002,
78,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae,svr,0.2705561406674664,0.0006619794609622071,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
78,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae,decision tree,0.1860412275986812,0.020464650050227032,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
78,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae,random forest,0.2303283251432824,0.003936293077684432,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
79,k__Bacteria; p__Spirochaetes; c__[Brachyspirae]; o__[Brachyspirales]; f__Brachyspiraceae,linear regression,0.34475806451612906,0.0575190081456601,
79,k__Bacteria; p__Spirochaetes; c__[Brachyspirae]; o__[Brachyspirales]; f__Brachyspiraceae,ridge regression,0.38024193548387103,0.03485085532960898,
79,k__Bacteria; p__Spirochaetes; c__[Brachyspirae]; o__[Brachyspirales]; f__Brachyspiraceae,ard regression,0.5774193548387098,0.0006710450909207812,
79,k__Bacteria; p__Spirochaetes; c__[Brachyspirae]; o__[Brachyspirales]; f__Brachyspiraceae,svr,0.34008614575174473,1.4942856012533249e-05,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
79,k__Bacteria; p__Spirochaetes; c__[Brachyspirae]; o__[Brachyspirales]; f__Brachyspiraceae,decision tree,0.17489674466492275,0.029508441311996782,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
79,k__Bacteria; p__Spirochaetes; c__[Brachyspirae]; o__[Brachyspirales]; f__Brachyspiraceae,random forest,0.3323619255751963,2.388086992851188e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
80,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae,linear regression,0.2935483870967742,0.10898287066594993,
80,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae,ridge regression,0.4362903225806452,0.01413967039229026,
80,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae,ard regression,0.36572580645161296,0.04304221573839155,
80,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae,svr,0.30770197665909504,9.829019822324534e-05,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
80,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae,decision tree,0.22335651975625284,0.0052118527776853964,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
80,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae,random forest,0.2570082844556812,0.0012455872003387866,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
81,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__,linear regression,0.30403225806451617,0.09634345991002466,
81,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__,ridge regression,0.3620967741935484,0.04531369645249901,
81,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__,ard regression,0.4939516129032258,0.004740467875484929,
81,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__,svr,0.1276275867743773,0.1135200478019336,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
81,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__,decision tree,0.13332903593597725,0.09815002408982773,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
81,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__,random forest,0.456901422101938,2.288984583260479e-09,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
82,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae,linear regression,0.15725806451612906,0.39818350888121823,
82,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae,ridge regression,0.25080645161290327,0.17354064495935093,
82,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae,ard regression,0.3455645161290323,0.056899220981587534,
82,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae,svr,0.18170904675343091,0.023646837261784542,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
82,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae,decision tree,0.16968815998622302,0.03478669655928652,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
82,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae,random forest,0.16153546217572254,0.04464024091571557,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
