BACTERIA_NUMBER,BACTERIA,ALGORITHM,RHO,P_VALUE,PARAMS
236,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae,decision tree,0.2579309783334345,0.1346623920684888,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
236,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae,random forest,0.11330022771207345,0.5169579275548639,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
237,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae,linear regression,0.4285714285714287,0.337368311085824,
237,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae,ridge regression,0.4285714285714287,0.337368311085824,
237,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae,ard regression,0.39285714285714296,0.3833168704269727,
237,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae,svr,0.09013179526410957,0.6066147923283652,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
237,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae,decision tree,0.21000561324726352,0.22595373778097685,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
237,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae,random forest,0.028757840606309093,0.8697401092138918,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
238,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__HTCC2188,linear regression,-0.2142857142857144,0.6445115810207203,
238,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__HTCC2188,ridge regression,-0.2142857142857144,0.6445115810207203,
238,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__HTCC2188,ard regression,-0.2857142857142857,0.5345092286010406,
238,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__HTCC2188,svr,-0.4121689914052485,0.013880333330572323,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
238,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__HTCC2188,decision tree,-0.2665683822963259,0.12164003998471395,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
238,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__HTCC2188,random forest,0.06239925907409985,0.7217660794203233,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
239,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Idiomarinaceae,linear regression,0.14285714285714288,0.7599453002180929,
239,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Idiomarinaceae,ridge regression,0.14285714285714288,0.7599453002180929,
239,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Idiomarinaceae,ard regression,0.3214285714285715,0.4820720382996776,
239,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Idiomarinaceae,svr,0.2951073901047783,0.08524390093158787,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
239,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Idiomarinaceae,decision tree,-0.19152816189384966,0.2703801858543119,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
239,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Idiomarinaceae,random forest,-0.08228205881809073,0.6384217328765668,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
240,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60,linear regression,-0.4285714285714287,0.337368311085824,
240,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60,ridge regression,-0.3214285714285715,0.4820720382996776,
240,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60,ard regression,-0.5714285714285715,0.1802019889115274,
240,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60,svr,0.09542527958763357,0.5855555850133382,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
240,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60,decision tree,-0.1909544251947456,0.2718450928604588,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
240,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60,random forest,-0.3219069427759544,0.05932092155923273,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
241,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Psychromonadaceae,linear regression,0.2857142857142857,0.5345092286010406,
241,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Psychromonadaceae,ridge regression,0.2857142857142857,0.5345092286010406,
241,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Psychromonadaceae,ard regression,0.2857142857142857,0.5345092286010406,
241,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Psychromonadaceae,svr,-0.2148820620604732,0.21511109065697087,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
241,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Psychromonadaceae,decision tree,0.2790682187027565,0.10448930274394712,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
241,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Psychromonadaceae,random forest,-0.16650335220521947,0.339088181461522,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
242,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae,linear regression,-0.1785714285714286,0.7016579425162729,
242,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae,ridge regression,-0.03571428571428572,0.9394082054712856,
242,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae,ard regression,0.10714285714285716,0.8191508555699912,
242,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae,svr,0.10639196361657728,0.5429919143680173,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
242,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae,decision tree,0.280182398347781,0.10305446300823527,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
242,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae,random forest,0.14341798578488751,0.4111226282037088,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
243,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__[Chromatiaceae],linear regression,0.4285714285714287,0.337368311085824,
243,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__[Chromatiaceae],ridge regression,0.4285714285714287,0.337368311085824,
243,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__[Chromatiaceae],ard regression,-0.07142857142857144,0.8790481931481541,
243,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__[Chromatiaceae],svr,0.003520146479350247,0.9839881926432552,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
243,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__[Chromatiaceae],decision tree,-0.035145567197791716,0.8411407916823617,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
243,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__[Chromatiaceae],random forest,0.0007009184938229514,0.9968115923580676,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
244,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae,linear regression,-0.5357142857142858,0.2152174556780128,
244,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae,ridge regression,-0.6428571428571429,0.11939237342741095,
244,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae,ard regression,-0.10714285714285716,0.8191508555699912,
244,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae,svr,0.08719426063157516,0.6184386678456562,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
244,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae,decision tree,-0.24226266324544746,0.1608607506291392,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
244,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae,random forest,-0.1600673262792965,0.3583459790991496,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
245,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,linear regression,-0.07142857142857144,0.8790481931481541,
245,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,ridge regression,0.0,1.0,
245,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,ard regression,0.2857142857142857,0.5345092286010406,
245,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,svr,-0.2092502265719961,0.2276659967278294,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
245,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,decision tree,0.02982247454583347,0.8649611917102599,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
245,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,random forest,-0.14104459252291374,0.4189876830520697,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
246,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae,linear regression,0.3214285714285715,0.4820720382996776,
246,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae,ridge regression,0.3214285714285715,0.4820720382996776,
246,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae,ard regression,0.7142857142857144,0.07134356146753759,
246,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae,svr,0.2463354541691648,0.1537229195918785,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
246,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae,decision tree,-0.06232000510797062,0.7221054703268409,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
246,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae,random forest,-0.067461496925983,0.700198701479851,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
247,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__,linear regression,-0.7500000000000002,0.05218140045705776,
247,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__,ridge regression,-0.7500000000000002,0.05218140045705776,
247,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__,ard regression,-0.3214285714285715,0.4820720382996776,
247,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__,svr,0.12485108584967262,0.4748516013344147,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
247,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__,decision tree,-0.08258365095148812,0.6371874090572511,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
247,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__,random forest,-0.2108658719229248,0.22401446216274112,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
248,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae,linear regression,0.2142857142857144,0.6445115810207203,
248,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae,ridge regression,0.2142857142857144,0.6445115810207203,
248,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae,ard regression,-0.3571428571428572,0.4316113520383278,
248,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae,svr,0.037727947345300265,0.8296332916762479,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
248,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae,decision tree,-0.1020136134293163,0.5598077311728118,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
248,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae,random forest,-0.16121125357927885,0.3548760772165697,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
249,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__HOC21,linear regression,-0.07142857142857144,0.8790481931481541,
249,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__HOC21,ridge regression,-0.07142857142857144,0.8790481931481541,
249,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__HOC21,ard regression,-0.2857142857142857,0.5345092286010406,
249,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__HOC21,svr,-0.22480381882726366,0.19416727511957627,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
249,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__HOC21,decision tree,-0.27852631853273074,0.10519260570159272,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
249,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__HOC21,random forest,-0.13724947026725795,0.4317378396448197,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
250,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae,linear regression,-0.2142857142857144,0.6445115810207203,
250,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae,ridge regression,-0.2142857142857144,0.6445115810207203,
250,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae,ard regression,0.07142857142857144,0.8790481931481541,
250,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae,svr,0.18231556746022573,0.2945284120218232,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
250,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae,decision tree,-0.11599999999999999,0.5069542133767084,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
250,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae,random forest,-0.11014470407072513,0.5287726552129052,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
251,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae,linear regression,0.07142857142857144,0.8790481931481541,
251,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae,ridge regression,0.07142857142857144,0.8790481931481541,
251,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae,ard regression,0.1785714285714286,0.7016579425162729,
251,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae,svr,-0.005607347950583611,0.9744968172722144,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
251,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae,decision tree,0.005343470471794067,0.9756966146145504,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
251,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae,random forest,-0.10785424352615576,0.5374297557131629,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
252,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oleiphilaceae,linear regression,0.7142857142857144,0.07134356146753759,
252,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oleiphilaceae,ridge regression,0.6785714285714287,0.0937502539598313,
252,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oleiphilaceae,ard regression,0.6071428571428572,0.1482311614811614,
252,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oleiphilaceae,svr,-0.08033089526367597,0.6464302291578531,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
252,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oleiphilaceae,decision tree,0.13875821433151575,0.4266435593684994,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
252,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oleiphilaceae,random forest,-0.18588358456184675,0.2850173735397164,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
253,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__,linear regression,-0.14285714285714288,0.7599453002180929,
253,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__,ridge regression,-0.14285714285714288,0.7599453002180929,
253,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__,ard regression,0.3571428571428572,0.4316113520383278,
253,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__,svr,0.03280298551091413,0.8516078533811531,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
253,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__,decision tree,-0.030741157865006793,0.8608411919015961,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
253,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__,random forest,0.31762110105165875,0.06298433701630493,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
254,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae,linear regression,-0.03571428571428572,0.9394082054712856,
254,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae,ridge regression,-0.10714285714285716,0.8191508555699912,
254,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae,ard regression,0.7142857142857144,0.07134356146753759,
254,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae,svr,-0.2753401017414653,0.10940048905224242,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
254,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae,decision tree,0.09152853369906623,0.6010268089317213,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
254,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae,random forest,0.14515124024717976,0.4054321104533408,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
255,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae,linear regression,0.8571428571428573,0.01369732661532562,
255,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae,ridge regression,0.8571428571428573,0.01369732661532562,
255,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae,ard regression,1.0,0.0,
255,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae,svr,0.5168259000147921,0.0014787912929236345,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
255,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae,decision tree,0.2400870715419107,0.16477001084310866,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
255,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae,random forest,0.5631179179373592,0.00042857093358163813,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
256,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae,linear regression,-0.07142857142857144,0.8790481931481541,
256,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae,ridge regression,0.07142857142857144,0.8790481931481541,
256,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae,ard regression,0.39285714285714296,0.3833168704269727,
256,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae,svr,-0.21055591554441466,0.2247118826237124,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
256,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae,decision tree,0.0612459684561564,0.726709959711299,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
256,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae,random forest,0.3749913941952791,0.026445289055298988,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
257,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae,linear regression,0.0,1.0,
257,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae,ridge regression,0.14285714285714288,0.7599453002180929,
257,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae,ard regression,0.3214285714285715,0.4820720382996776,
257,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae,svr,-0.2864952845139073,0.0952052105633955,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
257,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae,decision tree,0.03226033970826642,0.8540361171746145,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
257,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae,random forest,-0.1347732771763669,0.4401711147819049,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
258,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae,linear regression,-0.7500000000000002,0.05218140045705776,
258,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae,ridge regression,-0.7500000000000002,0.05218140045705776,
258,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae,ard regression,0.39285714285714296,0.3833168704269727,
258,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae,svr,-0.16361733546147156,0.34764396434849165,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
258,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae,decision tree,0.38217141254032816,0.02347484597369397,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
258,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae,random forest,0.09786195385784673,0.5759718616967469,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
259,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae,linear regression,-0.25,0.5887244480896833,
259,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae,ridge regression,-0.25,0.5887244480896833,
259,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae,ard regression,0.5357142857142858,0.2152174556780128,
259,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae,svr,-0.4208389272367516,0.011821381530780413,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
259,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae,decision tree,0.22341395077678536,0.1970117653915831,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
259,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae,random forest,-0.06252192964900727,0.7212408676753537,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
