BACTERIA_NUMBER,BACTERIA,ALGORITHM,RHO,RANDOM_RHO,P_VALUE,RANDOM_P_VALUE,RMSE,RANDOM_RMSE,PARAMS,BETA
43,Bacteria;Firmicutes;Clostridia;Clostridiales,ard regression,0.2314028314028313,-0.02200772200772201,0.17448532019200808,0.5604936700193864,0.658031246081778,0.684406609422306,,0.0;0.0;0.0;-6.586735107119581e-05;0.004401542806355965;-0.015390524510483682;-0.0714565929499099;0.0;0.0;0.0;0.0009607975141000883;0.0;-0.08675299731928866;0.008141124752458226;0.1104194586899086;0.18708415243464277;0.0;-0.04321377062308066;0.0007515886564360028;0.0;0.0;0.16063783931555228;0.0;0.0;0.0;0.14123181574876378;-0.8765335366415834;0.011711347312611083;-7.90714805447162e-05;0.0;0.0006555893787196102;0.0;0.6221966012555287;0.0;0.09515428923942984;-0.0026721320517441023;0.0005354626612020058;-0.05249208397048628;0.0;-0.03360009022341982;0.03971108733167668;0.0;-0.11197020965116834;-0.4128845364426549;0.0;0.0;0.0003832079020072911;0.07088231002148537;0.1205450339311332;-0.0618816754328324;0.0;0.001964411394540018;0.0;-0.0012445763857399715;-0.08782948244766642;0.0;-0.1447679606671056;0.0;0.006769001338184781;0.0;0.0;-0.8765335366416994;0.005113846715928444;0.0007958188336712304;-7.580787089816561e-05;-0.00010515971049105996;0.0;0.08217248970619692;-6.82636744904874e-05;0.0;0.000333542935386269;0.0;0.0;0.002945488100794475;-0.001227198346526713;-0.027904105899113546;0.0811124997711758;0.0;-7.183603292996276e-05;0.0;0.29109173093811186;-0.07638146464375473;-0.23941686038203033;-0.07514458886168245;-0.0015457038871287197;0.0;-0.0010051568806887072;0.0;0.0007027439733994577;0.0;0.007855422152706052;0.0;0.0;0.18625911802989867
43,Bacteria;Firmicutes;Clostridia;Clostridiales,random forest,0.3366158161263037,-0.024506984602044302,3.832495094992704e-06,0.3444488177488779,0.17209705184037374,0.22790190798369905,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
44,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1,ard regression,0.04401544401544402,-0.00947232947232947,0.7988035693830748,0.5694345662985656,1.444321806678284,1.634035783479684,,0.0;0.18701898052524016;-0.0005558908034668558;0.00010161734843919916;0.0009987820103564303;0.0;0.0005400174014490296;3.936446873184891e-05;0.0006089539637668413;0.11904014652564886;-0.0008878282067205977;-0.0004615806661893235;-0.16388226476554893;0.0009215068141217043;0.0008805787340703874;0.23147217453949237;-0.006361839637097577;-0.18434014126315848;0.000499637404707079;0.00027038946943977763;0.17654519290966758;-1.5913393324884288e-05;0.0;-0.0013238709839552302;-0.0010747501044129177;0.002152721726902392;9.280623750644685e-05;0.0009076379276591022;8.480307306464932e-05;0.000300573857917106;-0.0023381578148911936;-5.5348992267452096e-05;-0.0011945609606684477;-0.0046334945407902565;-0.24368631762404647;0.61584173788761;0.002302955679377738;0.0003271226535571838;0.0;-0.11205012749881098;0.06031443553483918;6.970530741679189e-05;-0.08444545346243817;0.0;-0.5219980861903478;0.0;-0.0016137303982706585;0.0024088509013108425;0.0001185802657967438;-0.004637972238561007;-0.0005809471677507376;0.0001625422163598597;0.1440614447703025;-0.001251674427486451;0.0;-0.0009590848061588846;-0.0005779510055606941;0.0;0.0009372715193265639;0.0;0.002915264824437788;0.00012110299949957246;0.000972774753341439;-3.706816051878477e-05;8.774551358865235e-05;0.0;-0.17606612879988992;0.18229131365178466;0.0;0.0;-7.989014902643047e-05;0.0;-0.007049926065706677;0.007789298068407842;0.0003113333791866956;0.0013497368918696726;0.0;-0.0011406030014241386;9.087957005788513e-05;0.00040638321431984476;0.0003497410349637018;0.0012437217235722238;-1.6531452774067894e-05;0.08568547795963226;0.6602335750076309;0.040643022493527345;0.00021195252497579746;0.3623827517120717;0.00032854476786106857;0.0015402960824825204;0.0009336921212370821;-0.2677060772241968;0.0;0.0
44,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1,random forest,0.3101414460319176,0.04152305602895652,2.2658079647987382e-05,0.5251143844890358,0.8834299884796308,1.181890182998819,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
45,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XI,ard regression,0.4483912483912485,-0.05642213642213643,0.006093515174328293,0.6262965035060277,0.09642939989080472,0.16327231667830386,,0.0;0.0;0.0;0.0;-0.0002964494944212441;0.0;0.0;0.0018510602006556274;0.0;0.008996669107716005;-0.002049875564781631;-0.016738461047681657;0.0;-0.0003171428393620507;-0.0003268324902929189;-0.002319945866781865;0.028962913633408974;0.002431729850452805;-0.0001229145151085838;-0.005440952264977408;0.0;0.0;0.0;0.0;0.01513602692404241;-0.22865848617893872;-0.0003133891938920064;-0.00032052233222549387;0.00015471030311467983;0.0;0.0;0.000586878573198568;-0.0021100424317465924;0.0;0.0;-0.049685716671965204;0.0011754838936735292;0.0021342792945184628;0.0;0.0;0.0;0.02519404080224605;0.15286974298113923;-0.19986838784663835;0.0;-0.9400410026436115;0.0;0.0;-0.0012897781676160238;0.0;0.0;0.04991540827117997;0.0;0.001063839890220392;0.0;0.0;0.0;0.0;-0.00031318064941862395;0.0;0.031048657973433685;-0.00030357663805757185;-0.00030377705121108504;0.0;0.00015487187633381102;0.0;0.0;0.0;0.0;-0.0010029560893970021;0.10538892857242516;0.0;0.0;0.0;0.0;-0.04084464291983102;0.06728945693212607;0.0;0.00015506822881576583;0.0;0.0;0.0;0.0;0.0;0.0;0.01860489214603341;0.0;0.06545227897078915;-0.00044516718916147777;0.0;-0.0003140916168208494;0.0;0.0;0.0
45,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XI,random forest,0.41828588651725496,0.03428927723822661,5.12928556513478e-09,0.4436045068238004,0.10237209327498886,0.3129072672603761,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
46,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XIII,ard regression,0.020334620334620336,0.06988416988416989,0.9062943719896566,0.44828848009641575,0.20957750710061407,0.19097076828327264,,-0.0333433594866175;0.0804176347107535;0.0;-0.00029384552012265864;-0.0002938455201226688;0.0;0.0;0.14796795933102577;0.0;-0.18177855063911566;0.0;0.1918154523724181;-0.03934156910638025;-0.0002938455201226568;-0.0002938455201226635;-0.04065074975519674;0.0;0.0;-0.0002938455201226717;-0.04421583742402989;0.0;0.0;0.0;0.0;0.03525962078243826;0.000512855470879255;0.014416905378835573;-0.0002938455201226728;-0.00029384552012265793;0.0;0.09023387226401215;-0.27673450551545614;0.0;0.0;0.0;0.13380388840836274;0.0;0.0;0.0;0.0;-0.054542047034632155;0.0;0.0;-0.07365567138007939;0.0;-0.0027347024760555113;-1.0182544874767414;0.0;0.0;0.0;0.0;0.10373188142248231;0.0;0.0;0.0;0.0;0.0;0.0;-0.00029384552012267463;0.0;0.0;0.003460679928925517;-0.000293845520122665;0.0;-0.0002938455201226532;0.002338200541162003;0.0;0.0;0.15246467652929271;0.0;0.0;0.0;0.0;0.0;-0.0018156122610642703;0.0;-0.004373987685723077;0.0;-0.0002938455201226688;0.0;0.0;0.0;0.0;0.0268009042506795;0.3373917815692915;0.0;-0.04528295863559206;-0.09176449343008823;0.002055342905652484;0.0;-0.0002938455201226628;-0.04003053223422466;0.0;0.0
46,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XIII,random forest,0.3631884258032247,0.030985628592648456,5.417349309822765e-07,0.5917140469546013,0.11621612867832333,0.14671553459573888,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
47,Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae,ard regression,0.15392535392535395,-0.021389961389961392,0.3700837298536936,0.5658374781338585,0.1907119692829232,0.2482661913914185,,0.0;0.0;0.0;0.09853634444150745;-0.00042090786265473425;0.05855808638305341;0.0;-0.059569252983739336;0.0;0.0;0.0011842017467695528;0.0010515484683884368;0.0;0.0;0.0;0.0;0.0;0.08523745279375403;-0.00043879300806024446;0.0;0.0;0.05173655513126763;0.0;0.0;-0.11903556871245223;0.11589966152881497;0.0;0.0;0.0985363444415514;0.0;0.0;-0.004703305448548492;-0.00013952700500625484;-0.02037586509383668;0.0;0.0;0.0010041685657596077;0.0;0.0;-0.007928759767261599;0.0;0.0;0.0;0.0;0.0;0.0020165418501588133;0.0013501164688621207;-1.0917825960383805;0.0;0.0;0.0;0.0;0.008908725653042614;0.22232336836753536;-0.019120888992366192;0.0;0.0;0.0;0.0;0.0;0.0;0.0013015539277304387;-0.0004534226065700447;-0.0005033628931376744;0.09853634444153081;0.0013860746116511082;0.0;-0.046144913234449254;0.0;-0.00041794386800293515;-0.0006256285241266692;0.05991042657170693;0.018566244711932897;0.0;9.822789378801217e-05;0.001415734820828721;0.07363999902406873;0.0;0.09853634444153081;0.0;0.001216161517308163;0.0004085159919757349;0.0;0.0;-0.0020203497252711377;0.0;0.0;0.0;0.00024262025225611742;0.0;0.0;0.0;0.04177059556983161;0.0
47,Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae,random forest,0.19956158989509384,0.0015152473908707274,0.007235258717646909,0.4713245958537393,0.1620564686135503,0.4881064277260746,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
48,Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae_Sedis_XI,ard regression,0.3734877734877735,-0.04342342342342343,0.024849730237640918,0.5233753883370601,0.17769311387004044,0.4768826250289365,,0.0;0.0;-0.05208858809126089;0.0;0.0018244667591594624;0.0;0.1551845624356599;0.0035611285429970113;-0.049419590708295526;0.0;0.0009760882940118473;0.0;0.0;0.0013190241008022095;0.0;0.005597083280166917;0.0;0.0;0.0;0.0;-0.06400048390698077;0.0;0.0;0.0;0.0;0.0;0.0012847367830241992;0.0012508686156414927;0.0;0.0;0.0;0.007880221691352291;0.0008679837205768073;0.0;-0.006854197096230474;-0.1033415612356359;0.0037183141783238556;0.0;0.0;-0.06556502000064215;0.0;0.020609044962284457;0.0;0.0;0.0;0.0;0.00021606871645336265;0.0;-1.0430832724281964;-0.07684931472118925;0.0;0.0;0.0;0.0;0.0;0.03869255628334804;0.0;0.0;0.001402756943071503;0.04767990662767384;0.0;0.0014870346691829741;0.0016231807362020283;0.0;0.0;0.0;0.0;-0.0714678076235104;0.0;0.0;0.0;0.0;0.044591813691508754;0.0;0.0;0.009482062245387547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.02179039521513569;0.0;0.0;0.0013831007555688535;0.04994509117339021;-0.014931215920713716;0.004875326661866782
48,Bacteria;Firmicutes;Clostridia;Clostridiales;Incertae_Sedis_XI,random forest,0.26213445912101496,-0.004759281126459921,0.0003783132482332541,0.4473502609831101,0.07653445054290581,0.19892918987750946,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
49,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae,ard regression,0.5665379665379666,-0.001673101673101679,0.00031568581643378653,0.4880075816638855,0.12539734544580505,0.259606741747596,,0.0;0.12504443602265583;0.0;0.00013192776396230048;-0.0013769294395068793;-0.0005982319001759784;0.01990566622180525;-0.002615439297877287;0.1243889397197431;0.0;0.6339314617877035;0.0;0.0621047440838721;-0.0014094021877527345;-0.001417452344139968;-0.10440956742657824;0.0;-0.07400197855682117;-0.0007323589407901946;-0.06811686044412443;-0.0015678787585600713;0.00258400790604553;0.0;-0.038061062845316636;0.040894709961601536;0.2851187998618749;-8.062921421035672e-05;-0.0014128179547823797;0.0;0.0;0.0;0.0;-0.0005435179435155351;-0.004548266712592361;0.17890337533594766;-0.004000158741213013;0.11225713649713952;0.0007633820900248768;0.06580564335672251;0.0;0.09543100084591875;0.0;0.0;0.0;-0.016716617988253447;0.0;1.7465784015493206e-05;0.051253611299819216;0.0014291734141140468;-0.35697381164845104;0.0;0.0;0.05118328080360732;0.0;-0.05001976790310319;0.0;0.0;0.049091357568429535;-0.001404647262004306;0.0;0.0;-8.062921421036554e-05;-0.0013904639043446658;0.0001380803851945451;0.0;0.00012832022888235447;0.005490020079530477;0.0013342934563213666;0.0;0.04810170961361289;-3.944379577898027e-05;0.0;0.0;0.0;0.0;-0.16799064104004258;0.0;0.046562634040585894;0.0;0.0;0.008199698609317482;0.0;0.0;0.0;0.00028945136108920897;0.053915346399038264;-0.0005202043751059546;-0.0011730005485314336;-0.0006992632555876915;0.0;-0.0014058090130742136;-0.09510671262586809;0.0;0.11452921333863275
49,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae,random forest,0.3605073603364566,0.021989375826817675,6.653748769167208e-07,0.5084226572029852,0.16502042431146555,0.2137896681367268,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
50,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae,ard regression,0.16293436293436295,0.02535392535392535,0.3423815675984557,0.5268811750647219,0.5887161370698022,0.860614267557877,,0.0;-0.0004116790314224951;0.0;-0.00019270071186835807;0.00041333105595290476;-0.002135766673671043;8.386492741600723e-05;0.0003631531307985118;0.015065680678591495;0.00035305487660976947;0.00028393495034701225;-0.00014533553635102156;-0.0005885235182743539;0.00044907384581235584;0.00046632480155147857;0.13633874244218203;0.0;0.0006650471223123295;0.00042030395418147956;0.002462281362432048;0.002462006572989595;0.003823216210552897;-0.2440095568671932;-0.13360080172245584;0.0;0.00015908416144864494;-0.0010542465336707734;0.00045504413656306217;-0.00019270071186835842;-0.05186417381914239;0.22253718596110075;-0.026844785930065316;0.00026372277062447627;0.010495693397224129;0.0;0.0;-0.06828741729189351;0.000445600066306668;0.0;0.0006956892100490763;0.0009401289362015564;0.0;-0.0013655198578801779;0.00037191009292576727;0.03181199997436038;-0.0004821922596944701;-0.0009871747965511217;-5.0547638221589404e-05;-0.11800237432257149;-0.3736527425961439;-0.7229653931189995;0.3284012665290387;0.0;-0.00018761104154888073;0.0020670278210697082;0.0;0.0;-0.17353543273969801;0.00044212913979983234;0.08828026579722233;-0.21373893348320977;-0.001032036959341662;0.0004258503662192809;-0.00027252254178979123;-0.00019270071186835807;-0.0010061105122447993;0.170675057412171;0.04006678424041417;-0.0010645622830881558;0.0;-0.0002003146572395244;0.0;-0.03862033372673308;0.001189480974456095;-0.28060272863194874;-0.0004966452925734824;-0.0010375497529161739;-0.0012956191136022017;-0.0001927007118683663;-0.0002949750413689041;0.00024756914161011307;-0.0008558921986343648;-0.0004685140933566632;0.0;0.0;-0.059828970512384796;-0.0010249399606070588;0.0;-0.00014552594306651434;-0.0004508558547726126;0.00044372090031035013;0.00010189810405531038;0.0;-0.000269148631056386
50,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae,random forest,0.3716791035065539,-0.005438649292964769,2.7902290277611465e-07,0.6789609799879116,0.5059065799906115,0.7408020006619607,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
51,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae,ard regression,0.3894465894465895,-0.08424710424710426,0.018886948256189376,0.5543650736770273,0.2594937881459337,0.4425088404471912,,0.0;0.0;0.0;0.002143383536859756;-0.00014760901911977883;0.0;0.0;-0.26903305655797;0.002019778665294515;0.18581404634349014;0.002113907339361506;0.0006488104364886738;0.0016925701034306371;-0.00018719743606704573;0.0;0.0001980146872517107;0.0;-0.016865654503591038;0.0009668786672875033;0.0015539154424768714;-0.0010018737237110567;0.15300595548425386;0.0;-0.07343710406006622;0.003131798759218616;0.27793375853398605;-0.047756237873776655;0.0;0.002123885206369068;0.0;0.0007390619694267386;0.04832913292465513;0.0020675431249223084;0.0;0.20697643529110393;-0.21842156004520238;0.0004304633574443871;-0.24601672369476754;0.0;0.0;0.0036805387262121977;0.0;-0.14172557472859224;0.06905360413075208;0.02540744280692186;-0.0001383409734746354;-0.0001203132397997696;0.0;0.0006619854468520296;0.0;0.0;-0.5563500097270917;-0.012583968715833328;0.0012620619751700513;-0.17492191924753545;-0.08055006378747122;-0.09051716307107488;0.0;-0.00017934773755941665;0.0;-0.18823048209360402;-0.005475815041192055;-0.0001612978177159497;0.002621757614410595;0.0021271978402529704;0.0002836494151340433;-0.003336981639553397;0.0;0.0;0.0007209073640560273;0.0012131220859886488;0.0;0.0;0.0;0.0;-0.12593821726680723;0.0;0.0;0.002130762751960853;0.0;0.22673422427488463;-0.00042916900152905187;-0.29058591628533637;-0.050051824381470406;-0.1820258252746776;0.0;0.0;0.02328123599476871;-8.707197946956708e-05;0.0;-0.00018113746279581328;0.0;0.0;0.13350303136209457
51,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae,random forest,0.5133088361173683,0.046067127336779014,1.7312093460794478e-13,0.4260246900682644,0.2041288594821225,0.3190402059073499,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
52,Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae,ard regression,0.10218790218790218,0.04041184041184041,0.5531510597915836,0.3798010706891805,0.7116768176582187,0.6449731905247267,,0.0;-0.002503026295369274;0.0005822347137496697;0.0013025081020355772;-0.4086976086496007;0.0;-0.001088822036477806;-0.002829298129323519;-0.07732920903626407;0.0;-0.0021804850534829835;-0.25873033362705755;0.3385023276955217;-0.004021930003832084;-0.002966392590229044;0.0010761762645588695;0.0;-4.1694455900528315e-07;0.0006440955463519844;-0.0011419423759431667;0.0;-0.0021716831983271657;-0.0005244386360938906;-0.12252936449482732;-0.00028573904400886347;0.0004608378304268864;0.0003026867149501567;-0.0035859826129381995;0.0013682378341425573;-0.0022969097748887332;-0.1804873350128898;0.00032762647958848137;0.30844228007842;0.0;-2.0797093663656086e-05;-0.05112505565322601;0.0009330759570558027;0.23562290804502176;0.0;0.0;0.0;0.0023034131118934444;0.0;-0.0021766831257592685;0.0;0.000888335783051841;0.32292026101204624;0.0004960050219655587;0.3580198705121756;0.0010246262645476811;0.1396471327055621;-0.18906124230161128;-0.3655698043690231;0.3231541111198868;-0.05254941020231713;0.0;0.004875931522031383;0.15760406265148158;-0.0046856798012626;0.0;0.0;0.00026570726554860926;-0.017133459772501348;-0.00022919543814084375;0.001357262307558217;0.0;0.002353833803342549;0.12043488575348402;0.0;-0.0033832237392237363;0.44197280605708655;0.0;0.0;-0.001817481986263456;-0.0010245901323090623;0.0011972463152150575;0.0;0.0;0.0013453765268435986;0.0018881817237185361;0.0;-0.0005661137344672122;-0.00023492544049773625;0.06434157532562111;0.001553312905561646;0.03882478003246323;-0.0445422448794017;-0.0035454496117616903;0.0014244217454514644;0.0;-0.004514036660042092;-0.0015240512614302477;-0.07983853441444032;-0.0002652364430323374
52,Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae,random forest,0.16022779613187146,-0.005580177438506667,0.03166559448613584,0.6583600426020895,0.6163833518342132,0.6500268597648572,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
53,Bacteria;Firmicutes;Negativicutes;Selenomonadales,ard regression,0.4388674388674389,0.020849420849420854,0.007414297170451694,0.4553347829839669,0.04565298051219576,0.3082840331693399,,0.0;0.0;0.030154735841343847;0.001980818376823429;0.001066499206579875;0.0001291126846022431;0.0;-0.060628195856999974;-0.04748401279211523;-0.004782666799091614;-0.00039504870925445763;-0.0145683088683148;0.0018507972476248552;0.0008866449104280021;0.0008008813195354106;0.0;0.0;0.058562030502786876;0.00196648396630702;-0.025283198677770204;0.0;0.0;0.0;-0.03620966972760065;0.0;0.0;-0.0007783469866752111;0.0008569755155674771;0.001858927027447686;0.0;0.12653305183848243;0.0007853962453169364;0.0;0.015279162416869161;0.0;0.0022270215207274664;0.0;-0.001222453428567158;0.0;-0.047466885279643614;0.0;-0.0896792622692478;0.0;0.0;0.0;-0.0007562671128679551;0.0;0.0;0.0;0.09103106914476355;0.0;0.0;0.031059673027160003;-1.0516742332818216;0.0;0.0;-0.005745829719194741;0.0;0.0009212142483089572;0.0;0.0;-0.0006869548999842626;0.0010028249138459894;0.0;0.001877982963353977;0.0001260593054878135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00038101290718096475;0.04232738243066591;0.0;0.0018991754110347257;-0.010953627179523294;0.0;0.0;-0.0016425324419462534;0.0;-0.002405726973922299;0.0;0.0009911199313337674;0.0;0.00022632034897328735;0.0;0.0009132822565981654;0.0;0.0;0.0
53,Bacteria;Firmicutes;Negativicutes;Selenomonadales,random forest,0.3423541193522258,-0.001759812003432237,2.5498810852256642e-06,0.5675293891567575,0.08816304486588078,0.2788684987103135,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
54,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae,ard regression,-0.11093951093951092,-0.04602316602316603,0.519485539477333,0.5061140336549447,2.487664403877456,1.796208257008396,,0.0;-0.10347835205321694;-1.45049122995685e-05;-0.1189307561846224;-0.11893075618461445;0.0;0.10433927637908448;0.0;0.003076029953146443;0.0009558586896462396;0.006027603144891352;-0.00041469828361789416;0.0011679152711192872;-0.11893075618461989;-0.11893075618462945;0.11544655826686266;0.033384831557289746;0.0018281204332280352;-0.11893075618461778;0.0;0.00024165288211881235;0.002489113696123264;-0.0010051374931075233;-0.0015208495720232368;0.0;-0.000489739780099989;-0.002775055410834158;-0.1189307561846276;-0.11893075618462266;0.0;-0.0013609852497306367;-0.0005088806698824377;0.5136885384747116;0.0;0.0023154018745806955;0.0004209689299648101;0.20041276033526847;-0.0022344421972374795;0.0;0.0007010717964149092;0.0012772251029244785;-0.17971604845072245;-0.10250405435311562;-0.00018829938919555868;0.0;0.0002461647766070987;0.00047882835043067275;-0.0017506588200429738;0.002004461627739835;0.0006296184463394731;0.0;-0.0006391493567648828;0.0;0.0544643249877481;-0.34392672182844536;-0.12992388617996672;0.0;0.0016725204062376486;-0.11893075618461844;0.0;0.0010441080342543834;-0.003757878856710708;-0.11893075618462455;0.0012164801184263816;-0.1189307561846215;0.0;0.0;-0.047886045550983546;-0.0024594356766987745;0.0;0.00013380393550949698;0.0;0.0;-0.10166078310325485;0.00011602311787496619;-0.0004203625049189611;-0.0011600999607524745;0.001479522217685183;-0.11893075618462491;0.0;0.33075070129066975;0.0007967415212893204;0.020749164632521966;-0.01557009152363596;0.3529373116500933;0.0;-0.3886757946340669;-0.0012023973219900913;-0.6817268655985596;0.001091781290661859;-0.11893075618461701;-0.0014520592932811154;0.0;-0.0006293452001466949
54,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae,random forest,0.1079809430398114,0.0023046099945199412,0.14906392901660445,0.5518375311180408,0.5211530317275093,0.6413457118972975,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
55,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae,ard regression,0.4635778635778636,0.05498069498069499,0.00440543374438217,0.5322186057895671,0.5039743165657906,0.7627448042168681,,-0.0024642222818934377;-0.001943861472920469;-0.12312087009219431;0.0006744412444524087;-0.0006073393284788631;0.001374206743792327;0.18011804761764852;-0.002020413197500643;0.00047692564850396315;-0.15177278047688203;0.0015500690643923557;0.002329586579511078;0.0002508518312002308;-0.0006840846588120122;-0.0007241654279122999;0.0004778338342258699;-0.038694635467420135;0.00039286930591834665;0.0;-0.1556640887492357;0.0006626329753349162;0.0;0.2516579521722149;0.0005000084287908009;0.0;1.0267572563264447;0.00035368774520770196;-0.0006976918969278885;0.0006669488100497356;-0.000518870797002787;0.0004608133765108035;-0.000684375879341055;0.17595775279064704;0.0007366691074889654;0.0;-0.1779514440563882;-0.42632551165617794;-0.0006756998909733884;0.0;-0.1277305954193793;0.14789231806170197;-0.0011630012533407257;-0.001175415386976156;0.15962702693564526;0.0;-0.4588120170419983;0.7189880602061568;0.0;-0.17542006587064138;0.0014509262256216869;0.0056843187096638085;0.0;0.12426059226981469;-0.0016365519392018395;-0.0007428038672088676;-0.37481199814209837;0.0;-0.0014226601986313135;-0.0006685734302104433;0.0;0.0;0.0003755966648846751;-0.0006334017391000227;-0.00012876184873807924;0.000668190387747531;0.000693133800232322;-0.20912265435716634;0.22855118929991006;0.0006492205690289894;0.0;-0.00042418488918406815;0.0008267938885251736;0.0;-0.0005319695147528816;-3.7468746928733925e-05;-0.0027877278541600004;-0.10126628035593169;0.00048614486636134815;0.00066953951176721;0.0027855334586117182;-0.000688007571168872;0.0006364165796154807;0.001448383150255131;0.0;0.0;-0.0746380627985058;-0.4418224273016863;0.00048694999211775316;2.1339722563417092e-05;0.1108205944718807;-0.0006720999724021033;0.2045080637476445;0.0;0.0009093439749511376
55,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae,random forest,0.16039405834958922,-0.0071069384645223764,0.031486819081725965,0.5580110495963171,0.625597046307273,0.7080780479726889,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
56,Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae,ard regression,0.2710424710424711,0.021981981981981983,0.10983057728189333,0.5383416620629502,0.3211060285317333,0.4240490473072752,,0.0;0.0;0.0;0.0006062704516901776;-0.00014265722674994936;0.0;0.0022467099630094213;0.0;-0.002122492840536852;0.17808319079773563;-0.018632977997494717;-0.06559596794504588;-0.0009123601799053643;-0.00014265722674998142;-0.00014265722674998996;-0.020099365545097666;-0.03133504879570156;0.26798126291768404;0.0005758790372771201;0.0;0.0007353241088091045;-0.11453046151514538;0.07065579018537776;0.0;-0.0026942808224245146;-0.0006961422307615762;-0.0006459220380741148;-0.00014265722675003257;0.0006163117339578175;-0.0016721418474766711;0.00017834017968148606;0.0017381924941377372;-0.0001687487903304168;0.0;0.0;0.0011605599276557777;0.0;0.17101843969289066;0.0;0.0;-0.0011912974690946022;0.001899933919501297;0.053985538666644295;-0.30851590613225427;0.0;0.11430055817224569;-0.2756086575257628;-1.5680736457716895e-05;0.0;0.21044825047519758;0.03481608741330305;0.0;0.0;0.0;0.0;0.0;-0.3126704776943077;0.0;-0.0001426572267499891;0.0;-0.0021863008120179164;-0.0006433232117842978;-0.00014265722674998194;-0.000841710171222492;0.0006146964043706006;0.00019296323633769476;0.0;0.0;0.00016488636935731342;-0.006839371383566654;-0.0013741052590097288;0.0;0.03037517511986738;0.0;-0.14023789852224558;1.5136269189863387;0.0;0.0;0.0006129198772454062;0.0013542318868348393;0.0;4.197487442460505e-06;0.0014455027155825175;0.0;0.00010976329468121309;-0.14582358765054818;-0.001013073858241407;-0.003276730474509067;0.0;0.0;-0.00014265722674998958;0.0011462095117147106;0.005137645095005866;2.9532948515829632e-05
56,Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae,random forest,0.06078603767107985,0.007527531695582297,0.41759621390412704,0.3965683338402447,0.37533331693559796,0.3267718546582275,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
